round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.6121819019317627,0.12857143580913544,4.90884256362915,0.4304545521736145,0.34226374535120224
2,1.424155831336975,0.4357142746448517,4.366998195648193,0.49590909481048584,0.4416271126547438
3,1.3071260452270508,0.44285714626312256,3.8746347427368164,0.49954545497894287,0.44586512643512094
4,1.1706020832061768,0.550000011920929,3.6141555309295654,0.5145454406738281,0.47208847162728074
5,1.1045464277267456,0.5785714387893677,3.2896878719329834,0.514090895652771,0.4740370631760755
6,1.1318281888961792,0.5214285850524902,2.9970145225524902,0.5977272987365723,0.525489185375759
7,1.0890374183654785,0.5142857432365417,2.7737231254577637,0.5240908861160278,0.4861242626897365
8,1.0390191078186035,0.5571428537368774,2.4312639236450195,0.5463636517524719,0.5068562686907916
9,1.034922480583191,0.6214285492897034,2.147181272506714,0.6000000238418579,0.5264002549157352
10,1.0067226886749268,0.5714285969734192,1.8690141439437866,0.5981818437576294,0.5277746712734355
11,0.9819321632385254,0.6357142925262451,1.7168865203857422,0.5963636636734009,0.5263584110537105
12,1.001832127571106,0.5714285969734192,1.817365288734436,0.6054545640945435,0.5343637988155003
13,0.9383217096328735,0.5642856955528259,1.4903335571289062,0.6436363458633423,0.5962942247168849
14,0.9902042746543884,0.5928571224212646,1.6694375276565552,0.596818208694458,0.5237011578129743
15,0.9246835708618164,0.6571428775787354,1.8009403944015503,0.6863636374473572,0.6327226530477151
16,0.9294900894165039,0.5928571224212646,1.6824748516082764,0.6422727108001709,0.5956907925346252
17,0.9105477333068848,0.6071428656578064,1.5134633779525757,0.6422727108001709,0.5958009597710522
18,0.8866996169090271,0.6142857074737549,1.3754125833511353,0.6881818175315857,0.6318825281629851
19,0.8421580791473389,0.6499999761581421,1.1691533327102661,0.6795454621315002,0.6426448047509898
20,0.7992238402366638,0.699999988079071,1.290879726409912,0.6445454359054565,0.597643610543585
