round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.058741807937622,0.30757221579551697,1.6325920820236206,0.4370731711387634,0.39064650210104
2,1.5507934093475342,0.437158465385437,1.3732534646987915,0.4940487742424011,0.4437626607838397
3,1.3758628368377686,0.4644808769226074,1.2611429691314697,0.47356098890304565,0.3947537566514174
4,1.2742540836334229,0.4761904776096344,1.1880377531051636,0.5010731816291809,0.44904752855438995
5,1.224419116973877,0.4879000782966614,1.146803855895996,0.5925853848457336,0.5504737845577337
6,1.1875344514846802,0.5003902912139893,1.118314504623413,0.5955122113227844,0.5234898125222446
7,1.1514027118682861,0.5081967115402222,1.0955573320388794,0.6029268503189087,0.5388147764151547
8,1.1383074522018433,0.505074143409729,1.0837105512619019,0.5839999914169312,0.5026561759834373
9,1.132265567779541,0.5214676260948181,1.073540210723877,0.5787317156791687,0.48439984333571584
10,1.0977959632873535,0.5160031318664551,1.0595768690109253,0.5145365595817566,0.4664020156497457
11,1.1030446290969849,0.5113192796707153,1.0480667352676392,0.5038048624992371,0.4517266043336775
12,1.0650761127471924,0.5542544722557068,1.0333939790725708,0.6056585311889648,0.5419540128763164
13,1.0548269748687744,0.5550351142883301,1.0260398387908936,0.6837072968482971,0.624135524052112
14,1.061061143875122,0.5386416912078857,1.0178872346878052,0.5151219367980957,0.46748779287613557
15,1.0344849824905396,0.5636221766471863,1.0039101839065552,0.606243908405304,0.5461361691163897
16,1.028889536857605,0.5472287535667419,0.9987272024154663,0.603512167930603,0.5403048180373035
17,1.0225907564163208,0.5503512620925903,0.9872564673423767,0.667902410030365,0.6070334213201476
18,1.008156180381775,0.568306028842926,0.9774836897850037,0.6846829056739807,0.6288338626830035
19,0.9940066337585449,0.5846994519233704,0.9694844484329224,0.6048780679702759,0.5408264261223424
20,0.9885146021842957,0.5839188098907471,0.9615490436553955,0.6039024591445923,0.5412004226722409
