round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.3697681427001953,0.1522248238325119,1.0622386932373047,0.5077272653579712,0.45482496123622673
2,1.0940190553665161,0.5269320607185364,0.9376387000083923,0.6895454525947571,0.6301917045648517
3,0.9577889442443848,0.5909445881843567,0.8145122528076172,0.6863636374473572,0.6371165951030799
4,0.8442441821098328,0.6354410648345947,0.7395258545875549,0.6886363625526428,0.6676752784466763
5,0.7788527607917786,0.6479312777519226,0.6849143505096436,0.7081817984580994,0.6608759841931302
6,0.7213512063026428,0.6775956153869629,0.6395182609558105,0.6904545426368713,0.6413872900674746
7,0.6915730834007263,0.6736924052238464,0.6064532995223999,0.6990908980369568,0.6431338356399814
8,0.6529157757759094,0.6768149733543396,0.5850023627281189,0.6977272629737854,0.6372050972601994
9,0.6386069059371948,0.698672890663147,0.5676213502883911,0.6949999928474426,0.6484314563825968
10,0.6178703308105469,0.6877439618110657,0.5498468279838562,0.6945454478263855,0.6507294285275368
11,0.6110124588012695,0.6916471719741821,0.5394244194030762,0.699999988079071,0.6437873970469613
12,0.5959683656692505,0.693989098072052,0.5320752263069153,0.6968181729316711,0.6495805263337854
13,0.5839616656303406,0.6877439618110657,0.5350209474563599,0.6981818079948425,0.6378267379999387
14,0.5777016878128052,0.6924278140068054,0.5238726735115051,0.7063636183738708,0.670876773023635
15,0.5703461170196533,0.6955503225326538,0.5190321207046509,0.6990908980369568,0.6542989501034154
16,0.5585067868232727,0.680718183517456,0.5208388566970825,0.6981818079948425,0.6381214330179806
17,0.55946946144104,0.6908665299415588,0.5157734155654907,0.7040908932685852,0.6703083036640385
18,0.5679741501808167,0.7072599530220032,0.517337441444397,0.7004545331001282,0.6428605755957219
19,0.5500850677490234,0.7142857313156128,0.5152680277824402,0.7009090781211853,0.6550022156985111
20,0.5470452904701233,0.6963309645652771,0.513673722743988,0.7109090685844421,0.6764533995556102
