round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.0352914333343506,0.3208431005477905,1.606483817100525,0.4353170692920685,0.36130895675493396
2,1.5580940246582031,0.43325525522232056,1.3488036394119263,0.4718048870563507,0.39402897368630924
3,1.4071118831634521,0.44106167554855347,1.255197525024414,0.47043901681900024,0.39093398041167154
4,1.3138397932052612,0.4847775101661682,1.1910395622253418,0.47804877161979675,0.39848503077191394
5,1.2571738958358765,0.4769711196422577,1.1458486318588257,0.47902438044548035,0.40199624222694624
6,1.217176914215088,0.5027322173118591,1.1247920989990234,0.5701463222503662,0.47475481196230107
7,1.1904089450836182,0.4925839304924011,1.1069128513336182,0.6481951475143433,0.564916437938731
8,1.191537618637085,0.48087432980537415,1.0863624811172485,0.4788292646408081,0.3992968406468809
9,1.186334252357483,0.48946136236190796,1.0708744525909424,0.5412682890892029,0.47860818525751553
10,1.145363211631775,0.5144418478012085,1.0600194931030273,0.6579512357711792,0.5881028463057897
11,1.1208807229995728,0.5292739868164062,1.0510578155517578,0.6589268445968628,0.5746651087068863
12,1.1240859031677246,0.49960967898368835,1.042406678199768,0.5685853362083435,0.473166980586362
13,1.1141905784606934,0.5199063420295715,1.0328289270401,0.6347317099571228,0.5842475352379564
14,1.10256826877594,0.5035128593444824,1.0254710912704468,0.4889756143093109,0.41533111371890064
15,1.096092700958252,0.5261514186859131,1.0139124393463135,0.6599024534225464,0.618284438026345
16,1.083489179611206,0.5417642593383789,1.0110869407653809,0.5738536715507507,0.47849502866706783
17,1.0587331056594849,0.5448868274688721,1.0047916173934937,0.5773658752441406,0.48565129543766855
18,1.0590033531188965,0.5597189664840698,0.9943631887435913,0.6439024209976196,0.5650957271937628
19,1.0454928874969482,0.5690866708755493,0.9830827116966248,0.6780487895011902,0.6119018995113996
20,1.043198823928833,0.5729898810386658,0.9761319756507874,0.647804856300354,0.5571182651006416
