round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.3630802631378174,0.1914519965648651,1.0176869630813599,0.6431818008422852,0.562737524032636
2,1.0500068664550781,0.5456674695014954,0.8331875205039978,0.6913636326789856,0.6318987726681574
3,0.8686305284500122,0.603630006313324,0.7218447923660278,0.6936363577842712,0.6343531988612705
4,0.7441050410270691,0.6604215502738953,0.6594055891036987,0.6945454478263855,0.6349727980497016
5,0.6781225800514221,0.6797423958778381,0.6170743703842163,0.699999988079071,0.6445437482989314
6,0.633725643157959,0.6879391074180603,0.5847030878067017,0.6936363577842712,0.6335179445320127
7,0.6116871237754822,0.7049180269241333,0.5610079169273376,0.7059090733528137,0.6496708817526295
8,0.5749006271362305,0.6896955370903015,0.5471925139427185,0.6972727179527283,0.6371014155423094
9,0.5654477477073669,0.6932084560394287,0.5364038944244385,0.7095454335212708,0.6534540671268834
10,0.543738842010498,0.7031615972518921,0.5257012248039246,0.7186363339424133,0.6625066780294875
11,0.5346149206161499,0.7049180269241333,0.5202772617340088,0.7086363434791565,0.6538916627826195
12,0.5352152585983276,0.6996487379074097,0.518572986125946,0.7059090733528137,0.6506308581631897
13,0.5230908393859863,0.6961358189582825,0.5146440267562866,0.706818163394928,0.6519954301133691
14,0.5183672904968262,0.7142857313156128,0.511201024055481,0.7090908885002136,0.6536868805999047
15,0.5120082497596741,0.7172130942344666,0.5110814571380615,0.7190909385681152,0.6745132193225083
16,0.5093898177146912,0.722482442855835,0.5069276094436646,0.7227272987365723,0.6713289817113759
17,0.5126416683197021,0.7060890197753906,0.5070969462394714,0.7195454835891724,0.6753742090221988
18,0.5038239359855652,0.7107728123664856,0.5043954849243164,0.7072727084159851,0.6527310005718394
19,0.503459632396698,0.7213114500045776,0.5037667155265808,0.7213636636734009,0.6790537695659183
20,0.5038977265357971,0.7207260131835938,0.5006320476531982,0.7336363792419434,0.7009435388331967
