round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.1994211673736572,0.23419204354286194,1.639512062072754,0.40682926774024963,0.35049115455247465
2,1.6051005125045776,0.40281030535697937,1.3665931224822998,0.470243901014328,0.4004601483975621
3,1.4271526336669922,0.4549180269241333,1.2568387985229492,0.47999998927116394,0.41113231729639516
4,1.337185025215149,0.47658079862594604,1.2020907402038574,0.5041950941085815,0.43809024331152313
5,1.2954018115997314,0.46545666456222534,1.1657838821411133,0.5199999809265137,0.4755210437530023
6,1.247782826423645,0.5040983557701111,1.1431610584259033,0.5652682781219482,0.4782552166084217
7,1.227136254310608,0.5029274225234985,1.1221787929534912,0.5890731811523438,0.5133856210231245
8,1.2028182744979858,0.4994145333766937,1.1043795347213745,0.5978536605834961,0.5313438386380899
9,1.1937627792358398,0.5058547854423523,1.0952165126800537,0.5935609936714172,0.5218804712490243
10,1.1580592393875122,0.5380561947822571,1.0818541049957275,0.5828292965888977,0.5334036038733048
11,1.1394251585006714,0.5556206107139587,1.0648400783538818,0.5976585149765015,0.5302751947794984
12,1.1377415657043457,0.5491803288459778,1.0525951385498047,0.5960975885391235,0.5248211995703471
13,1.124720811843872,0.5392271876335144,1.0406098365783691,0.5980488061904907,0.530967837157524
14,1.109778642654419,0.5603044629096985,1.0297516584396362,0.5943414568901062,0.5248077194485985
15,1.080737829208374,0.5702576041221619,1.0159649848937988,0.6029268503189087,0.5366370942016004
16,1.0745376348495483,0.561475396156311,1.0031205415725708,0.597268283367157,0.5262033933522309
17,1.0561418533325195,0.5866510272026062,0.9893010854721069,0.601365864276886,0.5332424472283722
18,1.040102481842041,0.6059718728065491,0.9758852124214172,0.5984390377998352,0.5271375046441539
19,1.0179760456085205,0.61241215467453,0.9609968662261963,0.5998048782348633,0.5319270422379488
20,1.0227339267730713,0.6007025837898254,0.9498170018196106,0.597268283367157,0.5273744554038253
