round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.205292224884033,0.161592498421669,1.0609556436538696,0.5099999904632568,0.48264726614745346
2,1.0854789018630981,0.5355191230773926,0.9451034069061279,0.607272744178772,0.542029454823787
3,0.9609392881393433,0.5870413780212402,0.8420141935348511,0.7063636183738708,0.6597550635980547
4,0.8669006824493408,0.6260733604431152,0.7640900611877441,0.696363627910614,0.6383767261967562
5,0.7833609580993652,0.6697892546653748,0.7117215394973755,0.706818163394928,0.6571534176141184
6,0.7288174629211426,0.659640908241272,0.669212818145752,0.706818163394928,0.6573419005710217
7,0.6917175054550171,0.6830601096153259,0.6432059407234192,0.6954545378684998,0.6350019296881628
8,0.6684802174568176,0.6963309645652771,0.6153536438941956,0.7118181586265564,0.6782317076987063
9,0.6405903697013855,0.6791568994522095,0.5931050777435303,0.6959090828895569,0.6361001428658092
10,0.6138216257095337,0.6971116065979004,0.5780563354492188,0.6986363530158997,0.638254772661286
11,0.5996254086494446,0.6861826777458191,0.563703179359436,0.6986363530158997,0.6491549902847179
12,0.5880246758460999,0.6893052458763123,0.5546796917915344,0.7122727036476135,0.6648378643629589
13,0.5652464628219604,0.70413738489151,0.5462143421173096,0.699999988079071,0.6413591456931294
14,0.569266140460968,0.6799375414848328,0.539919376373291,0.6986363530158997,0.6388184525384896
15,0.561860978603363,0.6994535326957703,0.5318100452423096,0.7040908932685852,0.648007206245302
16,0.5582489371299744,0.6893052458763123,0.5279636383056641,0.7013636231422424,0.6427642674869405
17,0.5450485944747925,0.7002341747283936,0.5231463313102722,0.7163636088371277,0.6723221532125088
18,0.5414648652076721,0.6994535326957703,0.5327890515327454,0.6977272629737854,0.6389919694821018
19,0.5333845019340515,0.7072599530220032,0.5182856321334839,0.7022727131843567,0.6461822679651426
20,0.5448213815689087,0.698672890663147,0.5171064734458923,0.7113636136054993,0.6631547661097955
