round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.4542102813720703,0.20140515267848969,9.145052909851074,0.5145454406738281,0.46857572688815313
2,1.0665534734725952,0.5597189664840698,0.9036610722541809,0.6863636374473572,0.6264804092668844
3,0.887326717376709,0.6284152865409851,0.7653499245643616,0.6272727251052856,0.5861049629753043
4,0.7630735635757446,0.6744730472564697,0.6936423778533936,0.6600000262260437,0.5853802954624523
5,0.7027885317802429,0.6978922486305237,0.6349034309387207,0.6931818127632141,0.6353188509124786
6,0.6600721478462219,0.6869633197784424,0.5925875306129456,0.6995454430580139,0.6695484765021525
7,0.6109150052070618,0.6893052458763123,0.5831504464149475,0.6968181729316711,0.6377595286570699
8,0.6105716824531555,0.688524603843689,0.5503147840499878,0.7077272534370422,0.6711755868545649
9,0.5739927291870117,0.6955503225326538,0.5385854244232178,0.7077272534370422,0.68150330380282
10,0.5672345161437988,0.7025761008262634,0.5292388796806335,0.7022727131843567,0.6560093701357526
11,0.5609046816825867,0.6994535326957703,0.5253446698188782,0.699999988079071,0.6508954042263873
12,0.5491974949836731,0.7111631631851196,0.520118236541748,0.703181803226471,0.6494575467164814
13,0.5412654280662537,0.7135050892829895,0.5190114974975586,0.7081817984580994,0.6547547121315803
14,0.5401182174682617,0.719750165939331,0.5121241211891174,0.7063636183738708,0.6595467857715535
15,0.5500891208648682,0.70413738489151,0.509282648563385,0.7118181586265564,0.674477697601273
16,0.5333499908447266,0.7103825211524963,0.5092630386352539,0.7109090685844421,0.6728626508638859
17,0.530724823474884,0.7150663733482361,0.5089050531387329,0.703181803226471,0.6486832203363067
18,0.5263029336929321,0.7119438052177429,0.508948802947998,0.7118181586265564,0.657102423352194
19,0.525370180606842,0.7080405950546265,0.5066425204277039,0.7113636136054993,0.6567100675816898
20,0.5305579304695129,0.7119438052177429,0.5017977952957153,0.7236363887786865,0.6912171799827793
