round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.4288530349731445,0.21180932223796844,0.9687725305557251,0.6868181824684143,0.637838405489517
2,1.0654016733169556,0.5671722888946533,0.8123602867126465,0.6895454525947571,0.6293673543389008
3,0.8715830445289612,0.6332610845565796,0.7102248668670654,0.692727267742157,0.6326821697785536
4,0.7537607550621033,0.6603466868400574,0.6468234062194824,0.6981818079948425,0.663623810072702
5,0.69319748878479,0.6744312047958374,0.6057925820350647,0.7022727131843567,0.6587490689274441
6,0.6456317901611328,0.6733477711677551,0.5746802091598511,0.7036363482475281,0.6519450056337204
7,0.6190364956855774,0.6717226505279541,0.5544273853302002,0.7095454335212708,0.6762552156763803
8,0.5839256644248962,0.6955579519271851,0.54120934009552,0.6936363577842712,0.6457384248552204
9,0.572184145450592,0.6960996985435486,0.5304516553878784,0.7040908932685852,0.6698136124697402
10,0.5578367710113525,0.6901408433914185,0.5257405042648315,0.706818163394928,0.674538356197898
11,0.5566327571868896,0.6830986142158508,0.5227897763252258,0.7063636183738708,0.6729168841774132
12,0.5426204204559326,0.7053087949752808,0.5194435715675354,0.7054545283317566,0.6666263502215171
13,0.5423133373260498,0.7053087949752808,0.5140376687049866,0.7145454287528992,0.6719607633882503
14,0.543919563293457,0.6944745182991028,0.5104174613952637,0.7013636231422424,0.6585648106813742
15,0.5414792895317078,0.6960996985435486,0.5093588829040527,0.7136363387107849,0.6675065437312291
16,0.5316023826599121,0.7004333734512329,0.5080576539039612,0.7181817889213562,0.6909511624907703
17,0.5344687104225159,0.7009750604629517,0.5053238272666931,0.7154545187950134,0.6676920307549296
18,0.5338438749313354,0.7042253613471985,0.503119170665741,0.710454523563385,0.6780793598631452
19,0.5315593481063843,0.7085590362548828,0.501023530960083,0.7086363434791565,0.6764010444316935
20,0.5341067910194397,0.693932831287384,0.5006588697433472,0.7081817984580994,0.673118497600054
