round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.437879800796509,0.10048780590295792,1.9687258005142212,0.33326828479766846,0.2575356075584366
2,1.8381316661834717,0.3346341550350189,1.613733172416687,0.4218536615371704,0.33985196561834224
3,1.5782023668289185,0.3990243971347809,1.434740662574768,0.45580488443374634,0.3939523057713409
4,1.469536304473877,0.41658535599708557,1.3360682725906372,0.48878049850463867,0.4417891444187506
5,1.3746366500854492,0.4370731711387634,1.2733154296875,0.4747317135334015,0.409456516555979
6,1.3148095607757568,0.46048781275749207,1.2307116985321045,0.5020487904548645,0.4583639146842138
7,1.2668434381484985,0.4868292808532715,1.1978447437286377,0.49678048491477966,0.4484480640796303
8,1.251278042793274,0.48878049850463867,1.1709306240081787,0.58829265832901,0.5177984437138716
9,1.2476778030395508,0.4721951186656952,1.1613702774047852,0.5625365972518921,0.4695295931437834
10,1.2446683645248413,0.48195120692253113,1.1512656211853027,0.5233170986175537,0.4456795873316544
11,1.1935259103775024,0.497560977935791,1.1260508298873901,0.5123902559280396,0.46996092593877586
12,1.205322027206421,0.4965853691101074,1.1165344715118408,0.5002926588058472,0.44903356468371797
13,1.1939681768417358,0.48975610733032227,1.1073130369186401,0.5990244150161743,0.5352000152838103
14,1.188480257987976,0.49268293380737305,1.097622275352478,0.5153170824050903,0.4751556787528843
15,1.1699497699737549,0.5170731544494629,1.0887935161590576,0.610341489315033,0.5534816893106526
16,1.159359097480774,0.502439022064209,1.0867165327072144,0.5012682676315308,0.45035704430730245
17,1.1431370973587036,0.5307316780090332,1.0765506029129028,0.6854634284973145,0.6306406325258039
18,1.1417319774627686,0.5082926750183105,1.0705626010894775,0.6054633855819702,0.5463275845003761
19,1.1585322618484497,0.5092682838439941,1.0665394067764282,0.6060487627983093,0.5477742993160293
20,1.122753620147705,0.5141463279724121,1.0623258352279663,0.6068292856216431,0.5799741480597613
