round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.6773557662963867,0.10536585003137589,0.04725451685871665
1,,,1.6672756671905518,0.5615609884262085,0.510998035816748
2,,,1.3424009084701538,0.4938536584377289,0.4414189508015166
3,,,1.2091209888458252,0.4985365867614746,0.4458610335318036
4,,,1.1471195220947266,0.5890731811523438,0.517975733577134
5,,,1.1254422664642334,0.5892682671546936,0.5192304796418328
6,,,1.0993942022323608,0.6048780679702759,0.5422054576235363
7,,,1.088405728340149,0.6275122165679932,0.5683049113560403
8,,,1.0679566860198975,0.6796097755432129,0.6222938415689234
9,,,1.0582671165466309,0.6860488057136536,0.6279589391068522
10,,,1.03844153881073,0.6926829218864441,0.648994152986182
11,,,1.0205447673797607,0.6919024586677551,0.6477941674468867
12,,,1.008143663406372,0.6919024586677551,0.6483928370533613
13,,,1.0055853128433228,0.6917073130607605,0.6474247851633007
14,,,0.9970319271087646,0.6915121674537659,0.6444602568587671
15,,,0.9893409609794617,0.6876097321510315,0.6290590215716474
16,,,0.9790483117103577,0.6860488057136536,0.6291050743545971
17,,,0.970097005367279,0.6876097321510315,0.6298785180092905
18,,,0.961280882358551,0.6885853409767151,0.6331926215888314
19,,,0.9524015784263611,0.686439037322998,0.6279692404351706
20,,,0.9464054703712463,0.6883902549743652,0.6303272573153175
0,,,2.692425489425659,0.09912195056676865,0.036705655723923675
1,,,1.624743938446045,0.38575610518455505,0.3128867394434115
2,,,1.3305319547653198,0.45034146308898926,0.39740263193756553
3,,,1.232224941253662,0.5004878044128418,0.4489765573487968
4,,,1.2122371196746826,0.5795121788978577,0.5118184797723374
5,,,1.1675533056259155,0.5000975728034973,0.4528885172153393
6,,,1.1540701389312744,0.5910243988037109,0.525411742968938
7,,,1.133805513381958,0.5014634132385254,0.45399886262690364
8,,,1.1215718984603882,0.6604878306388855,0.6147061163401532
9,,,1.1151697635650635,0.611707329750061,0.5562963863490056
10,,,1.0980503559112549,0.5937560796737671,0.5474565512804045
11,,,1.0883779525756836,0.6079999804496765,0.5496430034513291
12,,,1.077557921409607,0.671999990940094,0.6247820144078535
13,,,1.0714235305786133,0.5955122113227844,0.5287502266887336
14,,,1.0668123960494995,0.5959024429321289,0.5288491196955253
15,,,1.0603207349777222,0.6083902716636658,0.5489304016290493
16,,,1.0529329776763916,0.6078048944473267,0.5485511303935698
17,,,1.048319697380066,0.607609748840332,0.5487703983957278
18,,,1.0449529886245728,0.6068292856216431,0.5515461655344392
19,,,1.040523886680603,0.607609748840332,0.5485569656795035
20,,,1.0364934206008911,0.6078048944473267,0.5488240078732832
0,,,2.9091360569000244,0.004487805068492889,0.005929560213272363
1,,,1.9463285207748413,0.22946341335773468,0.19536321503435658
2,,,1.8614513874053955,0.2376585304737091,0.20545072890566948
3,,,1.7874455451965332,0.24799999594688416,0.21555355015634214
4,,,1.5303832292556763,0.40546342730522156,0.38599948558157837
5,,,1.4943040609359741,0.38009756803512573,0.37835003075208035
6,,,1.4622772932052612,0.4688780605792999,0.42223957479069896
7,,,1.3999425172805786,0.4727804958820343,0.4172483798201692
8,,,1.3209444284439087,0.4148292541503906,0.40534355498608143
9,,,1.3028438091278076,0.5849756002426147,0.5217826282917511
10,,,1.2671278715133667,0.5925853848457336,0.5298618977221555
11,,,1.2366526126861572,0.596487820148468,0.5331161119897869
12,,,1.2114614248275757,0.6042926907539368,0.5443152818263647
13,,,1.1895925998687744,0.6054633855819702,0.544202952387447
14,,,1.1821036338806152,0.5994146466255188,0.535269510282552
15,,,1.1637123823165894,0.6058536767959595,0.5459647930490055
16,,,1.1490132808685303,0.6058536767959595,0.5463120586697495
17,,,1.1351441144943237,0.6066341400146484,0.5457326409770151
18,,,1.1233818531036377,0.6074146628379822,0.5480375081146295
19,,,1.1137583255767822,0.6060487627983093,0.5453574059004569
20,,,1.1044129133224487,0.6064390540122986,0.5451875195089989
