round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.8751399517059326,0.04585365951061249,9.780250549316406,0.28936585783958435,0.18902046092472374
2,1.9717142581939697,0.26926830410957336,7.9996113777160645,0.2632195055484772,0.23249329981251934
3,1.8841291666030884,0.28487804532051086,7.882314682006836,0.3445853590965271,0.27491444692071987
4,1.8334407806396484,0.3073170781135559,7.8297295570373535,0.38009756803512573,0.3224007413531204
5,1.567665696144104,0.4146341383457184,6.641178131103516,0.48760974407196045,0.4462073190314503
6,1.5440361499786377,0.4243902564048767,6.543060779571533,0.49326828122138977,0.4545688393949035
7,1.4970204830169678,0.44878047704696655,6.445407867431641,0.4152195155620575,0.4181168998173707
8,1.4383211135864258,0.4721951186656952,6.148627758026123,0.48975610733032227,0.4420423018961823
9,1.3591400384902954,0.4965853691101074,5.536310195922852,0.5084878206253052,0.47832680469648964
10,1.3599231243133545,0.497560977935791,5.486871242523193,0.497560977935791,0.4489096841786214
11,1.3163853883743286,0.49170732498168945,5.2338361740112305,0.5666341185569763,0.5394960217385277
12,1.2963401079177856,0.49365854263305664,4.97192907333374,0.5149268507957458,0.4729722771267442
13,1.2684677839279175,0.502439022064209,4.64238166809082,0.535609781742096,0.5119025029231985
14,1.2428412437438965,0.5092682838439941,4.389080047607422,0.6042926907539368,0.5498167282832138
15,1.2170408964157104,0.502439022064209,4.313400745391846,0.502439022064209,0.453814129156856
16,1.2163361310958862,0.5180487632751465,4.082852363586426,0.606243908405304,0.5487437654955638
17,1.1942238807678223,0.5053658485412598,3.790372610092163,0.6040975451469421,0.5469550049953579
18,1.1893715858459473,0.5160975456237793,3.560556411743164,0.6066341400146484,0.5561099273766232
19,1.181831955909729,0.5102438926696777,3.3690176010131836,0.6056585311889648,0.5753912184143417
20,1.1721090078353882,0.5248780250549316,3.035285472869873,0.6039024591445923,0.5506188233739175
