round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.284461259841919,0.19707317650318146,6.1118927001953125,0.32312196493148804,0.25834415913552256
2,1.7079788446426392,0.37756097316741943,4.871802806854248,0.45034146308898926,0.37980586091374924
3,1.45343816280365,0.4439024329185486,3.8564233779907227,0.47512194514274597,0.41967294210668815
4,1.3305619955062866,0.470243901014328,3.3682408332824707,0.4995121955871582,0.4557459166279474
5,1.2665168046951294,0.5004878044128418,2.923306465148926,0.4999024271965027,0.4516121434658156
6,1.2263097763061523,0.5082926750183105,2.6317737102508545,0.4874146282672882,0.430135303660627
7,1.1846262216567993,0.507317066192627,2.3346333503723145,0.6733658313751221,0.616274378305798
8,1.1735843420028687,0.5112195014953613,1.8964664936065674,0.49365854263305664,0.4390165778881576
9,1.1493771076202393,0.5141463279724121,1.5623853206634521,0.5789268016815186,0.5084057459957344
10,1.1245828866958618,0.5278048515319824,1.3249058723449707,0.4999024271965027,0.4510723450796874
11,1.1076233386993408,0.5434146523475647,1.408618688583374,0.5847805142402649,0.509404080617979
12,1.102929711341858,0.5229268074035645,1.0557833909988403,0.5067316889762878,0.4600581996688658
13,1.1071439981460571,0.523902416229248,1.0405536890029907,0.6659511923789978,0.5990160803979322
14,1.1105518341064453,0.5102438926696777,1.034574270248413,0.5769755840301514,0.5051496058349385
15,1.0964313745498657,0.5268292427062988,1.0319195985794067,0.506536602973938,0.45868927760109524
16,1.0771883726119995,0.5404878258705139,1.0175819396972656,0.6000000238418579,0.5375309564297494
17,1.08004891872406,0.5385366082191467,1.0161789655685425,0.5910243988037109,0.5187425115667291
18,1.0663530826568604,0.557073175907135,1.0103161334991455,0.5914146304130554,0.5164028225251973
19,1.036325216293335,0.5453658699989319,0.9975009560585022,0.5951219797134399,0.5250890947107799
20,1.0206929445266724,0.5697560906410217,0.9875059127807617,0.6837072968482971,0.6271668623023329
