round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.67928147315979,0.1327088177204132,1.7389847040176392,0.48636364936828613,0.3690465439862152
2,2.5440704822540283,0.3341139853000641,1.5843982696533203,0.5531818270683289,0.48895299887997795
3,2.6573314666748047,0.38485556840896606,1.5250215530395508,0.5363636612892151,0.4619020048939461
4,2.683208465576172,0.4074941575527191,1.4606411457061768,0.5981818437576294,0.5564389983656948
5,2.7027597427368164,0.4395003914833069,1.3820405006408691,0.6440908908843994,0.5969494957557956
6,2.790346384048462,0.4215456545352936,1.3159619569778442,0.5799999833106995,0.47794073603193665
7,2.820666551589966,0.4199844002723694,1.283831000328064,0.6154545545578003,0.5744380067470811
8,2.880849599838257,0.43325525522232056,1.2381385564804077,0.635454535484314,0.5753378850367541
9,2.94470477104187,0.44262295961380005,1.2645553350448608,0.6349999904632568,0.5854378106089514
10,2.9451563358306885,0.4738485515117645,1.2343664169311523,0.6068181991577148,0.5322408814883339
11,3.031071424484253,0.45355191826820374,1.1758151054382324,0.621363639831543,0.5650035919330932
12,3.0075466632843018,0.46370023488998413,1.2234151363372803,0.5827272534370422,0.5072446748095496
13,3.124509811401367,0.46916472911834717,1.1516989469528198,0.6190909147262573,0.5669148483083213
14,3.1270742416381836,0.47150662541389465,1.1352334022521973,0.6154545545578003,0.5554961453631552
15,3.142343044281006,0.4676034450531006,1.1603690385818481,0.6118181943893433,0.5657578713130482
16,3.129061460494995,0.4925839304924011,1.1240555047988892,0.6268181800842285,0.5719575281008062
17,3.090355396270752,0.4769711196422577,1.141922950744629,0.6013636589050293,0.5389414573146292
18,3.153441905975342,0.48009368777275085,1.122473120689392,0.6177272796630859,0.5577532703689515
19,3.191786766052246,0.4879000782966614,1.1062458753585815,0.6054545640945435,0.5431925782968133
20,3.1852967739105225,0.4785324037075043,1.107168197631836,0.6150000095367432,0.5578098005264177
