round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.2913007736206055,0.20878048241138458,6.137617111206055,0.3475121855735779,0.25377764063663705
2,1.7109493017196655,0.35804876685142517,4.968334674835205,0.46790245175361633,0.41202874751984697
3,1.4557557106018066,0.442926824092865,4.068089008331299,0.4766829311847687,0.416713170741748
4,1.344636082649231,0.47999998927116394,3.4960873126983643,0.5531707406044006,0.4557193939339629
5,1.2812961339950562,0.48878049850463867,3.047877311706543,0.4979512095451355,0.45468443243684536
6,1.224082350730896,0.5063414573669434,2.632636070251465,0.490341454744339,0.44106765885559196
7,1.2103859186172485,0.497560977935791,2.2623038291931152,0.577951192855835,0.5256037175655136
8,1.1613913774490356,0.5336585640907288,2.048712730407715,0.5765853524208069,0.5110659486434013
9,1.151095986366272,0.5248780250549316,1.6509557962417603,0.5697560906410217,0.5134469335447065
10,1.1271252632141113,0.5443902611732483,1.3639702796936035,0.6544390320777893,0.6050329311356495
11,1.1367099285125732,0.5170731544494629,1.1300872564315796,0.5603902339935303,0.504023211806273
12,1.1251003742218018,0.5258536338806152,1.044342041015625,0.6741463541984558,0.6146925864956803
13,1.1090377569198608,0.523902416229248,1.0413826704025269,0.5678048729896545,0.4827625220112977
14,1.1089937686920166,0.5297560691833496,1.0318074226379395,0.5646829009056091,0.5114523034775887
15,1.0908607244491577,0.523902416229248,1.0196391344070435,0.68507319688797,0.6283745295686043
16,1.0899815559387207,0.5307316780090332,1.0140777826309204,0.6000000238418579,0.5284649090623864
17,1.0848238468170166,0.5248780250549316,1.0089036226272583,0.5551219582557678,0.5047181466985826
18,1.073737382888794,0.5209755897521973,0.9967449307441711,0.6801950931549072,0.622170603485546
19,1.0542292594909668,0.5365853905677795,1.0009973049163818,0.6597073078155518,0.5795096527677001
20,1.0457669496536255,0.5531707406044006,0.990796685218811,0.5808780193328857,0.521225001009791
