round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.292703151702881,0.16522210836410522,1.022244930267334,0.6077272891998291,0.5427456706974642
2,1.062449336051941,0.53629469871521,0.8677792549133301,0.6868181824684143,0.6389742504071528
3,0.9012947678565979,0.6132177710533142,0.7509641051292419,0.6863636374473572,0.6406296668603798
4,0.7930724620819092,0.6473456025123596,0.6893720626831055,0.6886363625526428,0.6459153636454691
5,0.7200672626495361,0.6895991563796997,0.6429531574249268,0.6895454525947571,0.6736666850887021
6,0.6735096573829651,0.6858071684837341,0.6081892251968384,0.6954545378684998,0.6565196292375195
7,0.6405336856842041,0.6771397590637207,0.5832907557487488,0.6931818127632141,0.6795932559807417
8,0.6155577898025513,0.6879739761352539,0.5648893117904663,0.6977272629737854,0.658002831608148
9,0.5920272469520569,0.6885157227516174,0.5535545945167542,0.6995454430580139,0.6857543684600959
10,0.5760103464126587,0.6977248191833496,0.5411012172698975,0.6986363530158997,0.6856940874567142
11,0.5617520809173584,0.6998916864395142,0.5336179137229919,0.7022727131843567,0.6635577907675015
12,0.5560896992683411,0.7112675905227661,0.526665449142456,0.7009090781211853,0.6883014449418029
13,0.5418542623519897,0.7166846990585327,0.5210581421852112,0.6995454430580139,0.6848566036191444
14,0.547156572341919,0.7020584940910339,0.5195615291595459,0.6986363530158997,0.6862780384045806
15,0.525775134563446,0.7069339156150818,0.5180274844169617,0.7049999833106995,0.6639540891832855
16,0.5277843475341797,0.7134344577789307,0.5153977870941162,0.7036363482475281,0.6633587107810687
17,0.5234015583992004,0.7085590362548828,0.514051079750061,0.7181817889213562,0.6834421624453244
18,0.5241503715515137,0.7134344577789307,0.5142481923103333,0.7059090733528137,0.662118786516472
19,0.5125228762626648,0.7118093371391296,0.5117714405059814,0.6986363530158997,0.6581741284404802
20,0.5201683044433594,0.7091007828712463,0.5102841258049011,0.7231818437576294,0.6901326080503888
