round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.4222867488861084,0.1921951174736023,1.1103016138076782,0.5547317266464233,0.52128988741903
2,1.166961431503296,0.4965853691101074,1.0250966548919678,0.59160977602005,0.5225633377521849
3,1.080987811088562,0.5414634346961975,0.9495062828063965,0.5974634289741516,0.527376327352051
4,1.014467716217041,0.5580487847328186,0.8795749545097351,0.6924877762794495,0.6480824270764525
5,0.9551749229431152,0.5756097435951233,0.8277769684791565,0.6136585474014282,0.552408331426717
6,0.9215736985206604,0.5687804818153381,0.7927483916282654,0.6497560739517212,0.6129514032283164
7,0.8878813982009888,0.5746341347694397,0.7670702934265137,0.6690731644630432,0.5844874430870495
8,0.8529209494590759,0.6029268503189087,0.7407214641571045,0.6967805027961731,0.652096791448557
9,0.8417633175849915,0.5951219797134399,0.7202659845352173,0.6934633851051331,0.638422249643916
10,0.8278159499168396,0.6087805032730103,0.6972757577896118,0.6989268064498901,0.6579943339394039
