round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.701075315475464,0.1499556303024292,1.0876106023788452,0.6018182039260864,0.5304274219292852
2,1.2591009140014648,0.47826087474823,0.9850332736968994,0.6918181777000427,0.6329912192517946
3,1.1091307401657104,0.5403726696968079,0.9096567630767822,0.6909090876579285,0.6325592655850487
4,1.0212842226028442,0.5953859686851501,0.8334382772445679,0.6931818127632141,0.6357656782639277
5,0.9505835175514221,0.6060337424278259,0.7757474780082703,0.6972727179527283,0.6392295954341657
6,0.8549774289131165,0.6459627151489258,0.7301124334335327,0.6949999928474426,0.6371788767028254
7,0.8000824451446533,0.6521739363670349,0.6942176222801208,0.699999988079071,0.6424518893086765
8,0.7678083181381226,0.6734693646430969,0.6651286482810974,0.6995454430580139,0.6417881104066453
9,0.7385498285293579,0.6637089848518372,0.6411940455436707,0.7004545331001282,0.6415375508148309
10,0.708924412727356,0.6850044131278992,0.6222013235092163,0.6981818079948425,0.6400462936698893
11,0.6882891058921814,0.6752440333366394,0.6044886708259583,0.6972727179527283,0.639573041572004
12,0.6590972542762756,0.6921029090881348,0.595067024230957,0.7004545331001282,0.6414475779585219
13,0.646113932132721,0.6805678606033325,0.5845546722412109,0.6995454430580139,0.6399026132649916
14,0.6321624517440796,0.6858917474746704,0.5762295722961426,0.7090908885002136,0.6525250142694967
15,0.6108678579330444,0.6885536909103394,0.5660444498062134,0.7009090781211853,0.6412654625036777
16,0.606838583946228,0.6983141303062439,0.5615760684013367,0.7009090781211853,0.641027038628594
17,0.601811408996582,0.703637957572937,0.5581146478652954,0.6995454430580139,0.6392222952578315
18,0.5890942811965942,0.7178349494934082,0.5546296834945679,0.699999988079071,0.6396062430742153
19,0.5835378766059875,0.6947648525238037,0.5476118922233582,0.699999988079071,0.639087271359203
20,0.571317195892334,0.7009760141372681,0.5461480021476746,0.7195454835891724,0.6631237461808501
