round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.5507218837738037,0.16393442451953888,1.0671945810317993,0.5972727537155151,0.5222810957148204
2,1.0871299505233765,0.5487899780273438,0.9694284796714783,0.6431818008422852,0.5926320669971317
3,0.9812663793563843,0.5878220200538635,0.8541247844696045,0.6422727108001709,0.5909244871725844
4,0.8619788885116577,0.6526151299476624,0.7681539058685303,0.6913636326789856,0.6352145637317945
5,0.7938383221626282,0.6533957719802856,0.7212089896202087,0.6909090876579285,0.6313335440038028
6,0.7535938024520874,0.6627634763717651,0.685818076133728,0.6959090828895569,0.6374464379690467
7,0.7146532535552979,0.680718183517456,0.6544213891029358,0.6940909028053284,0.6462509468834661
8,0.6857506632804871,0.6775956153869629,0.629731297492981,0.6922727227210999,0.6455071266869102
9,0.6639036536216736,0.6893052458763123,0.6052231192588806,0.6986363530158997,0.6503354037599249
10,0.6426981687545776,0.6916471719741821,0.5860723853111267,0.6940909028053284,0.6468635516598311
11,0.6334179639816284,0.6830601096153259,0.5711392760276794,0.696363627910614,0.6503598708059127
12,0.6104868054389954,0.675253689289093,0.5587515234947205,0.6940909028053284,0.6486734561083007
13,0.6045395135879517,0.7150663733482361,0.5489366054534912,0.6959090828895569,0.6516374516798074
14,0.6043806672096252,0.659640908241272,0.541218101978302,0.6959090828895569,0.6505019860110094
15,0.5759234428405762,0.6947697401046753,0.5348637700080872,0.7045454382896423,0.6684599194149572
16,0.5797455310821533,0.6924278140068054,0.529719889163971,0.7022727131843567,0.6446580087337037
17,0.5524330735206604,0.7103825211524963,0.5289549231529236,0.699999988079071,0.6423054654883593
18,0.5673763155937195,0.7017954587936401,0.5237213969230652,0.6995454430580139,0.6404125779526003
19,0.5675094127655029,0.7056986689567566,0.5196740031242371,0.6936363577842712,0.6470444133897982
20,0.5639846920967102,0.7064793109893799,0.5181391835212708,0.699999988079071,0.6507606181658947
