round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.330289363861084,0.20199063420295715,0.8601661324501038,0.6883902549743652,0.6298415686123019
2,0.8836268782615662,0.6264637112617493,0.6811277270317078,0.695414662361145,0.6605487410422691
3,0.6961947083473206,0.6738876104354858,0.6077553629875183,0.7032195329666138,0.6667227151824218
4,0.6210004091262817,0.6797423958778381,0.5638945698738098,0.7008780241012573,0.6615605860686468
5,0.5780648589134216,0.6996487379074097,0.545886218547821,0.6979511976242065,0.6840225453380079
6,0.548611044883728,0.7008196711540222,0.5336005091667175,0.6999024152755737,0.6854614163545737
7,0.5398576855659485,0.7037470936775208,0.526460587978363,0.7020487785339355,0.6636393240510009
8,0.5323541760444641,0.7078454494476318,0.5215200781822205,0.701073169708252,0.6612650493567083
9,0.5322394967079163,0.7113583087921143,0.5181640386581421,0.7004877924919128,0.6699769372784011
10,0.5276859998703003,0.6844262480735779,0.514743447303772,0.7057560682296753,0.6705322885214436
11,0.5270336270332336,0.7142857313156128,0.5146957039833069,0.7000975608825684,0.6554428957547085
12,0.5288030505180359,0.7037470936775208,0.5133851766586304,0.7102438807487488,0.6736621997745389
13,0.5185269117355347,0.7037470936775208,0.5086025595664978,0.7036097645759583,0.6778517326786838
14,0.5161521434783936,0.7002341747283936,0.5079757571220398,0.7129756212234497,0.7014500185695659
15,0.5113866925239563,0.7125293016433716,0.5066869258880615,0.7079024314880371,0.6708128855314501
16,0.5096395015716553,0.7207260131835938,0.5038847327232361,0.7059512138366699,0.6651077295073156
17,0.5146340131759644,0.7037470936775208,0.5038098692893982,0.7170731425285339,0.7076424529902957
18,0.5117896795272827,0.7189695835113525,0.5005668997764587,0.7053658366203308,0.6977184548053065
19,0.5083321332931519,0.7148711681365967,0.5006452202796936,0.7069268226623535,0.6981010476996388
20,0.5064170956611633,0.7107728123664856,0.5020170211791992,0.7108292579650879,0.6760243051661708
