round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.457850456237793,0.12975609302520752,1.0916997194290161,0.5213636159896851,0.47694373837345105
2,1.2141084671020508,0.48975610733032227,1.0261422395706177,0.6877272725105286,0.6387310766461485
3,1.1000303030014038,0.5414634346961975,0.9688657522201538,0.6540908813476562,0.6038152047905634
4,1.0498191118240356,0.5678048729896545,0.908168375492096,0.6150000095367432,0.580941111936157
5,0.9812049865722656,0.5853658318519592,0.8531723618507385,0.6940909028053284,0.6506218352264054
6,0.9325851798057556,0.5941463708877563,0.8093104958534241,0.6522727012634277,0.6001635220236965
7,0.8694295287132263,0.6282926797866821,0.7707065939903259,0.6913636326789856,0.6438545628501109
8,0.8259308934211731,0.652682900428772,0.7476522326469421,0.6922727227210999,0.6418639751487663
9,0.8066584467887878,0.6360975503921509,0.7224327921867371,0.6899999976158142,0.6416962711980063
10,0.79054856300354,0.6039024591445923,0.7048572301864624,0.6413636207580566,0.582076946577442
11,0.7588633298873901,0.6575610041618347,0.6937856078147888,0.6631818413734436,0.5890917073211891
12,0.7542092800140381,0.6536585092544556,0.674679160118103,0.6890909075737,0.6426876124191798
13,0.7219975590705872,0.6487804651260376,0.6658608317375183,0.692727267742157,0.6445469571247112
14,0.7039097547531128,0.680975615978241,0.6554031372070312,0.6918181777000427,0.6433600238066007
15,0.7025685906410217,0.6643902659416199,0.6451632976531982,0.6918181777000427,0.6446658747107877
16,0.6897251605987549,0.6653658747673035,0.6339372396469116,0.6918181777000427,0.6435850751439895
17,0.6869539618492126,0.6682927012443542,0.618903636932373,0.6959090828895569,0.6422621947930272
18,0.6854025721549988,0.6585366129875183,0.6125668883323669,0.6990908980369568,0.6400372527077759
19,0.6671434044837952,0.6497560739517212,0.6015276908874512,0.6913636326789856,0.6434812652777194
20,0.6449887752532959,0.6790243983268738,0.5935600399971008,0.6922727227210999,0.6438655355623052
