round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.433807134628296,0.17475728690624237,2.0056169033050537,0.34090909361839294,0.2485438816481241
2,1.7997490167617798,0.3203883469104767,1.5962187051773071,0.4086363613605499,0.32807026737861256
3,1.5647375583648682,0.3689320385456085,1.4640010595321655,0.4572727382183075,0.40148940941159633
4,1.404403567314148,0.43689319491386414,1.3663800954818726,0.5649999976158142,0.4976007154421272
5,1.3458738327026367,0.4563106894493103,1.3057363033294678,0.5709090828895569,0.5033663165590162
6,1.2294038534164429,0.5436893105506897,1.2705941200256348,0.567727267742157,0.4999754748462603
7,1.2917284965515137,0.41747573018074036,1.2511346340179443,0.5704545378684998,0.5039289202675923
8,1.2924799919128418,0.4757281541824341,1.2276637554168701,0.5754545331001282,0.5087260335694996
9,1.197428822517395,0.5145630836486816,1.204932689666748,0.5777272582054138,0.514106729662582
10,1.2206668853759766,0.48543688654899597,1.1973878145217896,0.6509090662002563,0.6033561593500136
11,1.233354926109314,0.4563106894493103,1.1887134313583374,0.5772727131843567,0.5144630957682426
12,1.166438102722168,0.5145630836486816,1.170367956161499,0.5795454382896423,0.5151211639448525
13,1.2000221014022827,0.4660194218158722,1.164964199066162,0.5795454382896423,0.5165865405742452
14,1.1487367153167725,0.5145630836486816,1.1545772552490234,0.581818163394928,0.5214325698690383
15,1.08810293674469,0.553398072719574,1.1506516933441162,0.585454523563385,0.5250676921888937
16,1.1358497142791748,0.5339806079864502,1.135542631149292,0.5840908885002136,0.5239665076858374
17,1.115894079208374,0.4660194218158722,1.1291626691818237,0.5845454335212708,0.5245612002480413
18,1.1081223487854004,0.5631067752838135,1.120624303817749,0.5936363339424133,0.537553065943842
19,1.0627622604370117,0.5339806079864502,1.105455756187439,0.610909104347229,0.5563266680447718
20,1.07622230052948,0.5242718458175659,1.1007473468780518,0.6118181943893433,0.5575351208674663
