round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
0,,,2.979501247406006,0.02090909145772457,0.016825955740328632
1,,,1.643648386001587,0.4022727310657501,0.34507062795159765
2,,,1.2936230897903442,0.48181816935539246,0.42082482785042724
3,,,1.1964223384857178,0.5618181824684143,0.4703688449011777
4,,,1.1504687070846558,0.5668181777000427,0.46662156533240867
5,,,1.1183810234069824,0.5686363577842712,0.471087329474729
6,,,1.0937538146972656,0.5695454478263855,0.46916709312720617
7,,,1.0739017724990845,0.5745454430580139,0.5033622231800189
8,,,1.056307315826416,0.5768181681632996,0.5110671224695857
9,,,1.0385735034942627,0.5704545378684998,0.4899570931219542
10,,,1.0215445756912231,0.5699999928474426,0.48432013267796686
11,,,1.0060192346572876,0.5727272629737854,0.4854724568874227
12,,,0.9872728586196899,0.5731818079948425,0.48585153143597176
13,,,0.9722943902015686,0.6086363792419434,0.5458096042000368
14,,,0.9564416408538818,0.6104545593261719,0.5490242066114323
15,,,0.9392792582511902,0.6150000095367432,0.5695350229946724
16,,,0.9233434796333313,0.6063636541366577,0.5548662169652059
17,,,0.9076007008552551,0.6086363792419434,0.5489316333502521
18,,,0.893039345741272,0.6904545426368713,0.6411221488777308
19,,,0.8789120316505432,0.6863636374473572,0.6365403420559383
20,,,0.8654419779777527,0.6872727274894714,0.6354203486460063
