round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.109497308731079,0.26580795645713806,0.866148829460144,0.6725853681564331,0.6366958231543091
2,0.9899266958236694,0.5989461541175842,0.7094103693962097,0.6893658638000488,0.6294748723414448
3,0.8144391775131226,0.6627634763717651,0.6483239531517029,0.6942439079284668,0.6407866277095882
4,0.7184417247772217,0.6721311211585999,0.6046578288078308,0.6940487623214722,0.634249493862053
5,0.6571693420410156,0.6850116848945618,0.5814650058746338,0.6917073130607605,0.6338812803338432
6,0.6188412308692932,0.6750585436820984,0.567409098148346,0.6938536763191223,0.6333366159177922
7,0.5961260199546814,0.6896955370903015,0.5617214441299438,0.6975609660148621,0.6452342860725983
8,0.5820697546005249,0.6949648857116699,0.5529054403305054,0.6985365748405457,0.6522361822794379
9,0.570403516292572,0.6955503225326538,0.5481653213500977,0.701073169708252,0.6621324879599371
10,0.5685638785362244,0.6961358189582825,0.5460315346717834,0.7020487785339355,0.6560449833186666
11,0.5610310435295105,0.7084308862686157,0.5440394282341003,0.7049756050109863,0.6697862676102629
12,0.5499346852302551,0.7025761008262634,0.5408656597137451,0.7016585469245911,0.6546743627366671
13,0.5493659377098083,0.6978922486305237,0.5391606092453003,0.7063414454460144,0.6715335359996859
14,0.5533679723739624,0.6949648857116699,0.5374850630760193,0.7038048505783081,0.6568887540370624
15,0.5443344712257385,0.7066744565963745,0.5388270020484924,0.6995121836662292,0.6435998973471334
16,0.543337345123291,0.7025761008262634,0.5336447954177856,0.7239024639129639,0.6925907558831181
17,0.5470667481422424,0.6961358189582825,0.534912645816803,0.7120000123977661,0.6702671934406226
18,0.5439972281455994,0.6914519667625427,0.5306549668312073,0.7080975770950317,0.667047793666611
19,0.5371394157409668,0.7078454494476318,0.5327204465866089,0.7149268388748169,0.6778034732212184
20,0.5396628379821777,0.7008196711540222,0.5333679914474487,0.7160975337028503,0.6751152131822957
