round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.402740240097046,0.20023418962955475,1.004259467124939,0.6868181824684143,0.6287831123574602
2,1.0371201038360596,0.5579625368118286,0.8439313769340515,0.6922727227210999,0.6329262004780004
3,0.8534259796142578,0.6352459192276001,0.7216832637786865,0.6954545378684998,0.6368275587199781
4,0.7552724480628967,0.658665120601654,0.6557082533836365,0.6972727179527283,0.6384414534360477
5,0.6781618595123291,0.6680327653884888,0.6103208661079407,0.6981818079948425,0.6404631096094205
6,0.6303005814552307,0.7025761008262634,0.5790464878082275,0.6995454430580139,0.6407356927369035
7,0.6128332018852234,0.6920374631881714,0.558482825756073,0.6990908980369568,0.6496461863188324
8,0.5800349116325378,0.699063241481781,0.5432209372520447,0.6990908980369568,0.6487227225953408
9,0.5735207796096802,0.6949648857116699,0.532006025314331,0.6977272629737854,0.649956305876735
10,0.5574826002120972,0.7037470936775208,0.5246084332466125,0.7059090733528137,0.6609075113027015
11,0.543138325214386,0.7025761008262634,0.5197895169258118,0.6990908980369568,0.6490196019583621
12,0.5357785224914551,0.705503523349762,0.5149116516113281,0.7004545331001282,0.6535921669511418
13,0.535090446472168,0.7078454494476318,0.5125666856765747,0.6990908980369568,0.6488895143379492
14,0.5321841239929199,0.699063241481781,0.5117917060852051,0.7136363387107849,0.6795655103373952
15,0.5319638848304749,0.7043325304985046,0.5082850456237793,0.6990908980369568,0.6495845167420256
16,0.5227262377738953,0.7090163826942444,0.5058858394622803,0.7099999785423279,0.6665717654493208
17,0.522047758102417,0.7066744565963745,0.5038930177688599,0.6986363530158997,0.6520628951544355
18,0.5162070989608765,0.6967213153839111,0.5010681748390198,0.696363627910614,0.650033837163865
19,0.5161672234535217,0.7142857313156128,0.49958157539367676,0.7054545283317566,0.6676086647689754
20,0.510137140750885,0.6996487379074097,0.49826160073280334,0.7063636183738708,0.6684558381638278
