round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.358140230178833,0.1803278625011444,0.949950635433197,0.671219527721405,0.6056726923190054
2,1.0181046724319458,0.5807962417602539,0.8009274005889893,0.6893658638000488,0.6303036843705663
3,0.8627216815948486,0.6268540024757385,0.7274514436721802,0.6880000233650208,0.629196039052339
4,0.7633107304573059,0.6541764140129089,0.6770801544189453,0.696195125579834,0.6517892351995281
5,0.7133579254150391,0.6854020357131958,0.6456122398376465,0.6977561116218567,0.6521429566582706
6,0.6826111674308777,0.6736924052238464,0.6217501163482666,0.7110244035720825,0.6698099427040038
7,0.6703184843063354,0.6744730472564697,0.6046459078788757,0.692097544670105,0.6319009897718352
8,0.6275991797447205,0.7103825211524963,0.5888068079948425,0.6938536763191223,0.6334485270321442
9,0.6113888025283813,0.6994535326957703,0.5894325971603394,0.696975588798523,0.6486332621406108
10,0.6099652647972107,0.693989098072052,0.5706828832626343,0.7006829380989075,0.6545003255936006
11,0.5899733901023865,0.7119438052177429,0.578280508518219,0.6956097483634949,0.6371316648477243
12,0.5830870270729065,0.7119438052177429,0.5562671422958374,0.7069268226623535,0.6595872197893605
13,0.592022180557251,0.7033567428588867,0.5616464614868164,0.715512216091156,0.6731740298878679
14,0.567072868347168,0.7127244472503662,0.554584801197052,0.7006829380989075,0.6587088566396085
15,0.5714929699897766,0.709601879119873,0.5556519031524658,0.6956097483634949,0.6362472983656151
16,0.5653098821640015,0.7017954587936401,0.5479446649551392,0.6983414888381958,0.6540409620287071
17,0.5596215724945068,0.7088212370872498,0.5516725778579712,0.6880000233650208,0.6175294090225091
18,0.5611846446990967,0.7056986689567566,0.5459882020950317,0.7069268226623535,0.6756706857881036
19,0.5611014366149902,0.7056986689567566,0.5429199934005737,0.6999024152755737,0.6542248210540856
20,0.5478498339653015,0.7010148167610168,0.5430886745452881,0.7038048505783081,0.6639558306737375
