round,train_loss,train_accuracy,eval_loss,eval_accuracy,f1_score
1,2.3899199962615967,0.1811811774969101,1.0072134733200073,0.5813636183738708,0.4932671271013868
2,1.1142168045043945,0.5140140056610107,0.8696597814559937,0.6990908980369568,0.6523368155294219
3,0.9783430695533752,0.5900900959968567,0.7675954103469849,0.7054545283317566,0.6705899710460043
4,0.8607388138771057,0.6281281113624573,0.7016077637672424,0.7009090781211853,0.6726609172367294
5,0.7655830383300781,0.6636636853218079,0.6473299860954285,0.6949999928474426,0.6500876293033689
6,0.707206130027771,0.6781781911849976,0.6084796786308289,0.6945454478263855,0.6509762400044644
7,0.6540258526802063,0.6791791915893555,0.5826686024665833,0.7022727131843567,0.6760030514005952
8,0.621701180934906,0.6836836934089661,0.5651101469993591,0.7063636183738708,0.6739526290685398
9,0.5962343215942383,0.7007007002830505,0.554498016834259,0.7077272534370422,0.7073065912675952
10,0.5843547582626343,0.6886886954307556,0.5429820418357849,0.706818163394928,0.6743520811044353
11,0.5649917125701904,0.6921921968460083,0.5337685942649841,0.7054545283317566,0.6885179551341085
12,0.558182418346405,0.695695698261261,0.5292390584945679,0.6990908980369568,0.6582258360541806
13,0.5448160171508789,0.6791791915893555,0.5253604650497437,0.7109090685844421,0.6836415008724017
14,0.541694700717926,0.6821821928024292,0.5207574963569641,0.7095454335212708,0.6756048341455411
15,0.5333400964736938,0.6916916966438293,0.5188519954681396,0.7054545283317566,0.6994843205516637
16,0.5265692472457886,0.6931931972503662,0.5173993110656738,0.7090908885002136,0.6783332150606776
17,0.5248817205429077,0.706706702709198,0.5156852006912231,0.7190909385681152,0.715249485112347
18,0.5193000435829163,0.6971971988677979,0.5148083567619324,0.7122727036476135,0.6854172766005233
19,0.5227041840553284,0.6916916966438293,0.5108354687690735,0.7236363887786865,0.7090716382994516
20,0.5121411085128784,0.7057057023048401,0.5125014781951904,0.7250000238418579,0.7284756365724577
